sentiment,content,at
Positif,makasih banyak bang,2024-12-01 16:48:15
Positif,kurirnya ramah dan baik,2024-12-01 16:06:16
Positif,sangat membantu,2024-12-01 15:40:31
Positif,Ramah dan ringan tangan,2024-12-01 15:20:35
Positif,"Ramah, dan keterampilan pijat bagus.",2024-12-01 14:57:35
Positif,terimakasih banyak mas,2024-12-01 14:44:52
Positif,puas pokoknya,2024-12-01 14:37:36
Positif,mantap pokonya abang nya ngebut cpt jdinya 😅,2024-12-01 14:35:22
Positif,drivernya ramah dan baik,2024-12-01 14:30:46
Positif,Terimakasih mas . Om drivernya Ramah banget. Bawa mobilnya nyaman banget. 👍👍👍👍👍,2024-12-01 14:29:46
Positif,Terima kadih bapak yg baik hati Sukses selalu,2024-12-01 14:22:55
Positif,makasih untuk playanan nya,2024-12-01 14:12:06
Negatif,"Murah dan cepet banget Kritiknya cuma di titik penjemputan aja sih yang "" agak miss """,2024-12-01 14:05:57
Negatif,"Pengemudi sekrang banyak mau, kita suruh tunggu tidak sampe 5 menit karna lagi siap² pengemudinya ngancam 👎🏻👎🏻👎🏻👎🏻",2024-12-01 13:53:59
Negatif,Mengecewakan para driver Maxim nya.. Terlalu milih milih orderan.beda dengan grab gacor ga perlu susah payah nyari driver yang mau sama orderan yang dipesan. Sungguh mengecewakan para driver Maxim.,2024-12-01 13:45:28
Positif,baik dalam menjalankan pekerjaannya,2024-12-01 13:37:50
Negatif,Aplikasi minus customer mau cancle wja ngga bisa cuma bisa ubah orderan itu aja ribet,2024-12-01 13:32:59
Positif,"sangat baik,ramah dan betanggung jawab",2024-12-01 13:31:41
Positif,bapaknya hujan2an jauh tetap sampai. makasih yaa Pak. semoga murah rezekinya dimudahkan urusannya.,2024-12-01 13:17:51
Positif,sip bagus pokonya,2024-12-01 13:16:57
Negatif,"Kapok saya memakai Maxim, menunggu orderan Maxim lama munculnya dan juga denah nya error, aplikasi nya sering ke logout sendiri buat login terus menerus dan saya ketinggalan travel berangkat jadinya 😪",2024-12-01 13:16:54
Negatif,Drivernya lama banget,2024-12-01 13:12:44
Positif,ramah dan baik,2024-12-01 12:44:20
Positif,bapak nya ramah,2024-12-01 12:40:50
Negatif,minus lama dpat pengemudi,2024-12-01 12:30:47
Positif,"makasih pak,udah ngater anak saya🙏🙏",2024-12-01 12:27:04
Positif,baik driver nya,2024-12-01 12:06:16
Positif,"terimakasih mas,baik ,ramah patut di apresiasi maxim ini aset 🙏",2024-12-01 11:56:03
Positif,"sangat bagus,,sopir baik dan ramah.terima kasih Maxim.",2024-12-01 11:54:51
Positif,memuaskan sekali,2024-12-01 11:43:36
Positif,sangat membantu,2024-12-01 11:31:34
Positif,sangat ramah & perjalanan sangat memuaskan,2024-12-01 11:18:55
Positif,pelayanan nya sangat lah baik,2024-12-01 11:14:17
Negatif,Ongkos murah cuman maxim mobilnya pada gaada yang ngambil order padahal udah di pencet mode percepat tapi masih aja ga yang ambik,2024-12-01 11:04:07
Positif,nyaman bangat,2024-12-01 10:56:19
Positif,membantu dengan ikhlas ketika saya kesulitan cari alamat hotelnya,2024-12-01 10:53:00
Positif,"driver ramah, dan tepat penjemputan dan droping nya",2024-12-01 10:47:35
Positif,"mksh... selama ini pake maxim murah, cepat dan lancar",2024-12-01 10:36:36
Negatif,Minta tolong untuk driver mobil nya kalo di order lokasi nya dekat GK ad yg respon tpi aktif,2024-12-01 10:36:27
Positif,sehat selalu... terus semangat... mkasih...,2024-12-01 10:15:37
Positif,pelayan sangat baik.,2024-12-01 10:06:59
Positif,pelayanan driver Ramah dan tepat waktu pejemputan,2024-12-01 09:29:00
Positif,"terimakasih pak, orgnya ramah 🤗 sehat sllu y pak.",2024-12-01 09:21:06
Negatif,"pengemudi terlalu ngebut, selalu melihat penumpang dari spion, saat d tempat sepi terlihat seperti mau berhenti. seperti nya pengemudi ada gangguan tertentu",2024-12-01 09:14:29
Positif,"pelayanan sangat memuaskan,driver sangat ramah dan baik.sangat berhati hati dalam berkendaraan.terima kasih maxim",2024-12-01 09:12:49
Positif,LAMA BANGETTTTT SEBEL,2024-12-01 09:11:24
Positif,"mantap , terus semangat mencari nafkah",2024-12-01 09:10:56
Positif,om driver orng baik kali,2024-12-01 09:07:29
Positif,terimakasih sudah menghantar sampe tujuan,2024-12-01 08:56:11
Positif,aman smpe tujuan Abang nya Juga ramah ..,2024-12-01 08:50:47
Positif,"Alhmdulillah dianter dg selamat sampai ditempat tujuan dg amanah🙏 Terima kasih banyak ya Pak,, semoga rezeki'y berlimpah dan dimudahkan dlm pekerjaannya🤲😇",2024-12-01 08:40:11
Negatif,Cara pakai bonus kaya gimana ya saya kok ga bisa pakai nyaa,2024-12-01 08:17:15
Positif,solusi yg terbaik,2024-12-01 07:58:09
Positif,bagus pelayananya dlm perjalanan,2024-12-01 07:56:16
Positif,tetap semangat lancar rezeki bang😊🙏,2024-12-01 07:44:18
Positif,"murah, cepat, sopan",2024-12-01 07:42:29
Positif,"Puas pakai Aplikasi Maxim ,murah meriah dan keren2 drivernya 👍",2024-12-01 07:37:47
Positif,pelayanan baik,2024-12-01 07:20:36
Positif,sangat baik pelayanan nya sangat puass,2024-12-01 07:18:10
Positif,mantap baik dak sopan,2024-12-01 07:10:40
Positif,bersih dan nyaman,2024-12-01 07:04:48
Positif,mobilnya keren supirnya handal,2024-12-01 06:53:17
Positif,"nyampe dengan selamat wlopun banjir,terimakasih banyak ..sehat selalu pak",2024-12-01 06:37:20
Positif,"pelayanan bagus, dan ramah",2024-12-01 05:50:07
Positif,baik dan rekomendasi,2024-12-01 05:29:47
Positif,cepat dan simple,2024-12-01 05:28:12
Positif,sangat membantu cepat dan nyaman,2024-12-01 05:26:18
Positif,ok sangat bagus dan mana,2024-12-01 05:20:26
Positif,cepat dan tepat pengiriman . terimakasih,2024-12-01 05:17:49
Positif,mantap dan cepat datang nya,2024-12-01 05:04:46
Positif,driver baik pelayanannya,2024-12-01 05:03:08
Positif,pelayaan cukup baik,2024-12-01 04:52:04
Negatif,"Gimana sih, sudah pasang nomor di aplikasi yang keterangannya nomor lain untuk dihubungi..tapi kok malah nggak kebaca di Drivernya sama skali... Sudah kepuluhan kalinya saya order delivery barang ataupun dokumen, selalu saja drivernya ngakunya nggak ada nomor yg terpasang di aplikasi.. Coba diperbaiki aplikasix...",2024-12-01 04:32:25
Positif,sangat membantu,2024-12-01 03:52:53
Positif,"harga terjangkau, cepet",2024-12-01 03:45:43
Positif,bapak nya ramah,2024-12-01 03:42:08
Positif,driver nya ramah 👍,2024-12-01 03:29:33
Positif,"driver nya baik, cepat respon, rapih, raman dan sopan",2024-12-01 03:28:32
Negatif,"Sampah, mau login gak dikirim kirim otp nya, udah sampe 2 nomor kena limit",2024-12-01 03:16:25
Positif,"Maxim sangat membantu untuk kebutuhan transportasi dengan tarif yang terjangkau. Proses pemesanan mudah dan fitur pelacakannya cukup akurat. Pengemudi biasanya responsif dan ramah. Namun, terkadang waktu tunggu bisa lebih lama dari yang diharapkan, terutama saat jam sibuk. Semoga layanan semakin ditingkatkan. Secara keseluruhan, aplikasi ini praktis dan efisien untuk perjalanan sehari-hari.",2024-12-01 02:50:24
Negatif,map tidak terlihat gi mna bisa lihat titik penjemputan ..,2024-12-01 02:44:15
Negatif,"Maps nya tidak jelas, sudah ada notif driver sampai tapi tidak ada driver di sekitar, dan harus klik ""oke"" dulu kalau mau chat drivernya.. Sedangkan kalau sudah klik oke berarti masuk waktu tunggu berbayar.. Aplikasinya aneh, mending grab atau gojek..",2024-12-01 02:42:45
Negatif,"drivernya selalu bikin sakit hati. maps di maxim susah banget buat dititik di lokasi yang tepat.. meleset terus. Rival Chaniago driver Pekanbaru, sumpah bang, saya masih sakit hati. hari ini cukup pakai maximnya, saya pindah ke Perusahaan ojek sebelah",2024-12-01 02:31:41
Negatif,tolong dong drivernya yang ga disukai gausah muncul,2024-12-01 02:28:45
Positif,nyaman dn cepat,2024-12-01 02:13:04
Positif,drivernya baik dan tepat waktu,2024-12-01 01:53:45
Positif,mantap satset datangnya dijaga kinerja seperti ini,2024-12-01 01:42:17
Positif,sopan dn sabar dalm menunggu penumpang.,2024-12-01 01:19:39
Negatif,Sekarang Maxim nggak bagus minta harga melebihi grab,2024-12-01 00:44:49
Positif,baik ramah murah senyum,2024-12-01 00:39:08
Positif,top super cepat,2024-12-01 00:33:52
Positif,"sangat memuaskan, terbaik👍👍👍",2024-12-01 00:31:46
Positif,"Ini terbaik drivernya walau hujan tetep di tembus, makasih Maxim",2024-12-01 00:26:49
Negatif,titik jemput tidak sesuao,2024-11-30 23:57:40
Positif,aplikasi yg bagus memudahkan saya yang malas bawa motor sendiri,2024-11-30 23:33:58
Positif,"Maxim bagus sekali,langsung dapat ngga harus milih2 dulu,,makasih maxim",2024-11-30 23:12:54
Negatif,tidak perlu menunggu lama,2024-11-30 20:41:16
Positif,driver nya baik ramah,2024-11-30 19:54:58
Positif,"tepat waktu, baik dan ramah.",2024-11-30 19:46:34
Positif,sangat membantu,2024-11-30 18:26:07
Positif,pelayanan nya sangat memuaskan,2024-11-30 17:49:35
Negatif,Driver Maxim d Kendari malas smua,2024-11-30 17:07:12
Positif,makasih udah datang menjemput ya mas di jam nya larut malam ...,2024-11-30 16:52:29
Positif,Ramah dan Sopan 👍🏻 terima kasih,2024-11-30 16:46:10
Positif,pelayanan cepat,2024-11-30 15:50:34
Positif,Aplikasi Maxim sangat membantu buat perjalanan kita,2024-11-30 15:34:38
Positif,cepet kalo dapet Maximnya membantu waktu musim yang ngga nentu kaya gini,2024-11-30 15:31:09
Negatif,"Driver nya tidak sopan malah ngatain koplok,trs ditanya ga tau jln malah kesinggung pdhl kn nanya kalo ga tau bisa ditunjukin Maxim jelek kalo driver nya kaya gtu",2024-11-30 15:06:36
Positif,luar biasa barang sampai dgn selamat,2024-11-30 15:00:20
Positif,abangnya bener bener baik dan pekerja.semoga sukses bang,2024-11-30 14:38:43
Positif,"baik, cepat, ramah",2024-11-30 14:34:40
Negatif,lebih di tingkatkan LG masalah titik,2024-11-30 14:27:04
Positif,sangat puas pelayanannya,2024-11-30 14:03:23
Positif,bagus sopirnya,2024-11-30 14:01:45
Positif,msh perlu penyempurnaan ttg lokasinya. drivernya baik.keren,2024-11-30 13:56:09
Positif,bapaknya baik sekali.......terima kasih pak,2024-11-30 13:54:28
Positif,om driver baik,2024-11-30 13:53:51
Positif,drivernya ramah banget. pokoknya terbaik masnya.,2024-11-30 13:52:37
Positif,sangat tepat waktu,2024-11-30 13:42:48
Positif,Saya akan menggunakan ini mudah2 bisw,2024-11-30 13:40:20
Positif,driver ramah dan amanah..terimakasih,2024-11-30 13:40:15
Negatif,mapsnya. gak jelas,2024-11-30 13:24:44
Positif,ok pelayanan nya,2024-11-30 13:23:34
Positif,Baik Banget Kurirnya,2024-11-30 13:20:30
Positif,baik dan sopan,2024-11-30 13:16:20
Positif,Pelayanan TOP BGT,2024-11-30 13:13:36
Positif,"pengemudi baik,ramah,dan ajak² ngobrol,,",2024-11-30 13:08:02
Positif,Seneng karena harga nya murah dan cepat,2024-11-30 13:07:09
Positif,pengemudi ramah,2024-11-30 13:02:03
Positif,drivernya ramah asik,2024-11-30 12:43:14
Positif,cepat dan mantabbb,2024-11-30 12:43:00
Positif,"mantap, sat sett",2024-11-30 12:33:20
Positif,Sangat memuaskan,2024-11-30 12:24:41
Negatif,Apa coba saya order gacoan kok drivernya pada skip,2024-11-30 12:21:34
Positif,app yg sangat membantu untuk yg gak punya kendaraan 🥰. tarip nya juga sangat ramah di kantong😊ok dek poko nya👍,2024-11-30 12:15:06
Positif,driver sangat ramah dan baik,2024-11-30 11:58:40
Positif,palayanan yang sangat baik,2024-11-30 11:58:06
Negatif,jelek jelek jelek order food lamaa banget mau di cancel ga bisa,2024-11-30 11:54:52
Positif,ramah bersih dan goodlah makasih udah nganter sampai tujuan,2024-11-30 11:43:28
Positif,"murah, pembayarannya",2024-11-30 11:41:46
Positif,pelayanan sangat ramah dan nyaman,2024-11-30 11:39:03
Positif,"drivernya baik ramah, sopan",2024-11-30 11:31:29
Positif,driver ramah cepat tepat waktu dan aman Terimakasih,2024-11-30 11:30:46
Positif,"drivernya ok,ramah dan sopan",2024-11-30 11:28:28
Positif,"Pengemudi: Akhiramadhan dengan Toyota Avanza, warna biru tua, nopol BM1628NA. Selamat menikmati perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",2024-11-30 11:04:13
Positif,makasih pelayanannya,2024-11-30 11:00:08
Positif,"makasih ya Maxim, memang no1",2024-11-30 10:59:24
Positif,sangat puas Krn tidak menunggu,2024-11-30 10:06:01
Positif,puas banget dengan layanannya dan murah lagi🤩,2024-11-30 10:01:48
Negatif,"lebih cepat mencari driver, walaupun belum banyak drivernya. aplikasi masih simpel jadi fitur aplikasi belum lengkap. semoga bisa di improve lagi",2024-11-30 09:58:42
Positif,Driver nya baik. Terimakasih sdh mengantarkan sampai tujuan.,2024-11-30 09:57:08
Positif,sangat nyaman perjalanan y,2024-11-30 09:52:55
Positif,bagus supirnya,2024-11-30 09:42:43
Negatif,"sangat buruk,memaksa orderan",2024-11-30 09:22:34
Positif,makasih pertama naik maxim pelayanan nya ramah Terimakasih abang,2024-11-30 09:20:14
Negatif,Order nunggu lama banget,2024-11-30 09:17:33
Positif,puas pokok nya dan nyaman,2024-11-30 08:59:29
Positif,lebih cepat lebih baik 🫰,2024-11-30 08:35:19
Positif,sangat membantu dngn danya aplikasi Maxim ini,2024-11-30 08:30:00
Positif,Alhamdulillah pak driver ramah ...maa syaAllah... maturnuwun sanget pak semoga selalu dalam lindungan Allah.dimudahkan segalanya...sehat selalu pak,2024-11-30 08:22:14
Positif,cepat dan tepat,2024-11-30 08:13:14
Negatif,Aplikasi terparah minta verifikasi kode nomer tidak ada di kirimnya,2024-11-30 08:12:42
Positif,"driver yg barusan mengantar ke pool budiman super baik maasyaallah, dibantuin sampai tempat busnya, barakallahu fiik",2024-11-30 08:07:37
Positif,pengantaran cepat dan respon sangat baik,2024-11-30 08:00:26
Positif,drivernya ramah,2024-11-30 07:56:54
Positif,"baik, sopan, ramah",2024-11-30 07:56:51
Negatif,"BAGUS! pelayanan langsung ditanggapi, 3 menit sampe, kadang lebih cepet",2024-11-30 07:55:29
Positif,Pelayanan yang sangat baik dan ramah,2024-11-30 07:55:12
Positif,sangat nyaman mobilnya,2024-11-30 07:50:31
Negatif,Tidak presisi penjemputan sama alamat tidak sesuai yg disarankan meskipun saya sudah mengetik alamat tetap saja di suruh menunjukan pada peta,2024-11-30 07:31:50
Negatif,"drivernya pada kenapa dah ini, saya beberapa kali mesan gak ada yg ambil, udah ga perlu penumpang lagi kah?",2024-11-30 07:24:26
Negatif,POSISI DRIVER DIMAP KURANG JELAS TOLONG DIPERBAIKI!!!!!!!!,2024-11-30 07:13:54
Positif,membantu banget,2024-11-30 06:42:19
Positif,sangat membantu sekali,2024-11-30 06:36:45
Positif,driver nya baik,2024-11-30 06:36:16
Positif,"terimakasih atas tumpangannya, drivernya ramah dan baik.",2024-11-30 06:30:29
Positif,cepat dan sangat ramah Terimakasih... 🙏,2024-11-30 06:27:31
Positif,Baik & ramah,2024-11-30 06:24:35
Positif,trimkasih banyak pak....,2024-11-30 06:23:18
Positif,mantap komunikasi bagus,2024-11-30 05:49:20
Positif,driver sangat ramah... selalu sukses trima kasih maxim...,2024-11-30 05:33:03
Positif,orang nya ramah sopan. semoga maxim semangkin berkembang & lancar,2024-11-30 05:21:10
Negatif,Baguss untuk bepergian... Tapi tidak baguss untuk pesan2 makanan wkwkw... Mahal bnr harganya dari 10k tiba2 pas mau mesen jadi 75k,2024-11-30 05:19:12
Negatif,"untuk therapist massagenya di tes dulu sebelum di terima, jangan hanya karna sertifikat langsung di terima . sertifikat ada tapi ga bisa mijit. bukanya enak malah tambah sakit badan",2024-11-30 05:11:40
Positif,Pengemudinya ramah dan sopan.pokoknya perjalanan saya dengan drivernya sangat puas Semoga drivernya sehat selalu dan banyak rezekinya amin,2024-11-30 05:05:55
Positif,drivernya ramah,2024-11-30 04:55:55
Positif,baik dan tepat waktu,2024-11-30 04:38:08
Positif,murah meriah... cepat dan aman...,2024-11-30 04:36:25
Positif,harga terjangkau dan drivernya baik²,2024-11-30 04:34:08
Negatif,"Katanya bisa bayar dengan kaspro, bbuktinyabanyak driveer yang gk mau. Malahminta dibayar tunai saja. Bagaimana ini tanggapan maxim?",2024-11-30 04:25:13
Positif,baik dan ramah,2024-11-30 04:21:47
Positif,mantap drivernya Rama sekali,2024-11-30 04:20:06
Negatif,"tolonglah klo bisa pelaksanaan driver trlalu lama n titik alamat juga tak sesuai dg alamat,masih jauh jaraknya.. bnrkan lg yaa",2024-11-30 04:16:00
Positif,cpt dan tepat waktu,2024-11-30 04:15:30
Positif,terimakasih udah ngantar mamak saya semoga Resky ny lancar selalu amiiinnn,2024-11-30 04:02:48
Positif,pelayanan nya sangat baik dan ramah👍,2024-11-30 03:51:02
Negatif,"Driver tidak profesional, menolak orderan dengan alasan ban bocor, ketika saya tidak mau cancel orderan, dia bilang saya ngerjain driver, dia juga bilang males jemput anak SD, dipanggil lama, buang-buang waktu, dan ngatain saya dengan bilang ""emang enak ga ada yg jemput""",2024-11-30 03:50:58
Positif,trima kasih untuk abg yang baikkk hati,2024-11-30 03:47:55
Positif,memuaskan pelayanan baik,2024-11-30 03:40:45
Positif,abg nya ramah dan sopan,2024-11-30 03:37:00
Positif,pelayanan driver bagus dan sopan,2024-11-30 03:28:48
Positif,ramah dn baik,2024-11-30 03:02:14
Positif,Sangat banyak driver yg tdk ramah SANGAT BANYAK!,2024-11-30 02:34:19
Negatif,"untuk pelayanan lumayan memuaskan, hanya saja pernah kejadian ada saja driver yng tidak amanah,maksudnya saya tidak amanah adalah dalama perihal pembayaran, tidak sesuai yng tertera diaplikasi maxim itu sendiri misal contoh: di maxim harusnya bayar Rp13.000,lho kok pas drivernya nyampe suruh bayar Rp30.000, akhirnya kami cancel juga dri driver tersebut.",2024-11-30 02:25:56
Positif,Pengemudinya ramah dan sangat memuaskan perjalanannya,2024-11-30 02:25:15
Positif,Terimaksih Sudah Di Bantu,2024-11-30 02:23:40
Negatif,"harga lebih terjangkau dibanding hijau, tolong perbanyak lagi mitra food nya. perbaiki lagi tampilan apk nya biar lebih mudah dipahami dan dimengerti.",2024-11-30 02:22:44
Positif,bonus untuk pertama nya dikit bangeet...😏,2024-11-30 02:04:44
Positif,orangnya ramah.,2024-11-30 01:59:18
Positif,sejauh ini oke lah,2024-11-30 01:52:13
Negatif,"tolong map nya di perbaiki, atur lokasi sesuai titik pas mau order tbtb berubah titiknya bodoh",2024-11-30 01:42:15
Positif,kurir ramah dan baik,2024-11-30 01:39:24
Positif,pengantaran yg baik sekali dengan driver yg berpengalaman,2024-11-30 01:21:29
Positif,terimakasih banyak. sangat membantu,2024-11-30 01:06:44
Positif,baik dan ramah,2024-11-30 00:51:51
Positif,"driver tepat waktu,ramah..ok👍",2024-11-30 00:45:57
Positif,trimh kasih bnyk,2024-11-30 00:13:23
Positif,pelayanan yang cepat dan aman,2024-11-30 00:03:59
Negatif,"Perlu adanya penjelasan soal Helper +1, masa saya pesan maxim helper +1 malah di bilang driver nya jadi helper +1, kalau mau nambah lagi helper +2 , lawak mending pindah ke Gojek. Kumpulan driver pemalas maxim",2024-11-29 23:40:46
Positif,Mohon maaf Mohon ijin Mohon Petunjuk Aplikasi MAXIM yang saya gunakan ini. Sering kali untuk 1. Lokasi yang di Tuju 2. Lokasi Pejemputan. Untuk Titik Lokasinya. Mohon Maaf Sering TIDAK AKURAT. Mohon maaf. Mohon ijin Mohon Bantuannya Bapak Ibu. Demikian Terimakasih,2024-11-29 22:43:12
Positif,"terus berkembang,karena makxim sangat membantu sesama pelanggan",2024-11-29 22:40:34
Positif,"ok makasih abngku..sya kasih bintang 5Order telah dipenuhi oleh: Endi Suhendi dengan Motorcycle, warna hitam, nopol B5689BCV. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.90)",2024-11-29 21:32:39
Positif,pelayanan bagus,2024-11-29 19:30:46
Positif,"mantap bang ,, sukses terus sehat selalu",2024-11-29 18:15:38
Positif,driver sangat baik dan ramah,2024-11-29 18:14:41
Positif,"terima kasih ya pak,,sudah antar saya sampe tujuan,pulangnya hati2 dijalan",2024-11-29 17:58:54
